Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency,Image_url,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x798 Pixels,24W x 32 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/o/a/4/22kp32s4f-81cm-smart-led-tv-with-bluetooth-lan-wifi-android-original-imagbsjwcrcczvz8.jpeg?q=70,,
Adsun,3.8,6730,929,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x803 Pixels,24W x 37 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/e/c/n/22kp32s4f-android-smart-tv-32-inches-led-hd-720p-screen-size-original-imagbsjzm3cmhmfa.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x771 Pixels,24W x 5 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/f/n/x/22kp32s4f-2022-new-model-smart-android-led-tv-720p-screen-size-original-imagbsjczhwzgycq.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x772 Pixels,24W x 6 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/o/q/n/22kp32s4f-32inches-81cm-512mb-ram-4gb-rom-led-smart-android-original-imagbsjgadgeaddt.jpeg?q=70,,
Adsun,3.8,6730,929,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/i/m/a-2400n-adsun-original-imag5ecpqjfzews3.jpeg?q=70,,
kinger,0,0,0,₹12999,₹22490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1366x813 Pixels,24W x 47 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzvlua80/television/2/2/n/22kp32s4f-hd-32-inches-81cm-led-smart-tv-android-kinger-original-imagbsjza2h7jzeg.jpeg?q=70,,
iMEE,0,0,0,₹19499,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,24 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l52sivk0/television/f/i/h/-original-imagfu5hye2vy5ff.jpeg?q=70,,
LG,4.2,0,0,₹22990,₹23990,HD Ready 1366 x 768 Pixels,20W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,https://rukminim1.flixcart.com/image/312/312/kelptow0/television/g/k/c/lg-32lm576bptc-original-imafv98ym93yqpcn.jpeg?q=70,,
Adsun,3.8,6730,929,₹7999,₹16999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/t/b/d/a-3200n-adsun-original-imag5ecyt6ystkrv.jpeg?q=70,,
Panasonic,0,0,0,₹16803,₹19990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 YEAR,https://rukminim1.flixcart.com/image/312/312/l0o6nbk0/television/w/n/l/th-32j200dx-panasonic-original-imagceh4qbmjwyzb.jpeg?q=70,,
Lloyd,0,0,0,₹60990,0,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3khsi80/television/w/x/s/43us900b-lloyd-original-imagezfhkknenvjn.jpeg?q=70,,
SAMSUNG,4.5,0,0,₹64499,₹99900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jialea80/television/f/x/r/samsung-55nu7100-original-imaf64eyph7tkw5c.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
Haier,4.5,0,0,₹30900,₹38990,Netflix|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kawtvgw0/television/t/v/2/haier-le43k6600ga-original-imafsd7qhejat7hp.jpeg?q=70,,
Lloyd,4.4,0,0,₹44999,₹84990,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jwpa8i80/television/b/b/m/lloyd-l50u1w0iv-original-imafhcffkqz6gpts.jpeg?q=70,,
Lloyd,0,0,0,₹18990,₹26890,HD Ready ?1366*768 Pixels,60 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,COMES WITH  1YR  WARRANTY,https://rukminim1.flixcart.com/image/312/312/ksyz8280/television/8/y/u/32hs451c-lloyd-original-imag6f5nwybqayab.jpeg?q=70,,
Adsun,3.8,6730,929,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
Lloyd,0,0,0,₹18290,₹29990,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 + 1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/kxgfzbk0/television/p/f/l/32hs301c-lloyd-original-imag9wsfw7wfxf3d.jpeg?q=70,,
Lloyd,0,0,0,₹99990,0,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3uhvgw0/television/z/j/w/58us900c-lloyd-original-imagevhe7nz9hzzc.jpeg?q=70,,
LG,4.3,0,0,₹58900,0,Full HD 1920 x 1080 Pixels,20 W Speaker Output,50 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,https://rukminim1.flixcart.com/image/312/312/j1cgdjk0/television/g/a/x/lg-43lh600t-original-imaesxxdmzhdbgv4.jpeg?q=70,,
Croma,4.3,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
SAMSUNG,3.8,0,0,₹29900,0,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year Comprehensive Warranty and 1 Year Additional Warranty on Panel,https://rukminim1.flixcart.com/image/312/312/jefzonk0/television/e/x/p/samsung-ua32m4200drlxl-original-imaf2rccfvgrnx4v.jpeg?q=70,,
SAMSUNG,4.2,0,0,₹42990,₹66900,Full HD 1920 x 1080 Pixels,40 W Speaker Output,120 Hz Refresh Rate,2 x HDMI | 1 x USB,A+,https://rukminim1.flixcart.com/image/312/312/jialea80/television/b/g/8/samsung-43n5100-original-imaf64ewtyhwx4gy.jpeg?q=70,,
Candes,4,0,0,₹17999,₹38490,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krf91u80/television/j/8/e/f43s001-candes-original-imag57hs27emffep.jpeg?q=70,,
Adsun,0,0,0,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
SAMSUNG,4.2,11881,1983,₹15200,0,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 2 x USB,A+,https://rukminim1.flixcart.com/image/312/312/television/s/y/z/samsung-24k4100-original-imaemk4xbggzcvsh.jpeg?q=70,,
Lloyd,4.8,0,0,₹74999,₹153990,Netflix|Youtube,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jwpa8i80/television/b/h/t/lloyd-l65u1y0iv-original-imafhcywzkwpczqw.jpeg?q=70,,
Oxygen,0,0,0,₹32990,₹42990,Netflix|Prime Video|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/knxiavk0/television/y/c/x/43-a2-oxygen-original-imag2hut9zfaychz.jpeg?q=70,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,,
Haier,4,0,0,₹36990,0,Full HD 1920 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Company Warranty,https://rukminim1.flixcart.com/image/312/312/television/x/c/u/haier-le42b9000-original-imaehfrggp5yz8pk.jpeg?q=70,,
Hyundai,3.3,0,0,₹25999,₹57990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/television/f/g/a/uhdhy50wsr4bmri5-hyundai-original-imagczwt42hjrfgz.jpeg?q=70,,
Lloyd,3.9,0,0,₹30000,₹32990,Full HD 1920 x 1080 Pixels,14 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A Grade,https://rukminim1.flixcart.com/image/312/312/jjrgosw0/television/s/z/y/lloyd-l39fn2-original-imaf79muzzxzrz6x.jpeg?q=70,,
Adsun,0,0,0,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/i/m/a-2400n-adsun-original-imag5ecpqjfzews3.jpeg?q=70,,
Lloyd,4.1,0,0,₹18500,₹22990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,A Grade Panel,https://rukminim1.flixcart.com/image/312/312/jf1fafk0/television/w/w/s/lloyd-gl32h0b0cf-original-imaf3hg7g6ejnyqt.jpeg?q=70,,
Nacson,3.6,0,0,₹15990,₹34990,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,16 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jws547k0/television/b/t/b/nacson-ns42am20s-original-imafhe4gef8hejyx.jpeg?q=70,,
Nacson,4.2,0,0,₹10990,₹24990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366x768 Pixels,24 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kxxl9jk0/television/a/5/i/ns8016smart-ns8016smart-nacson-original-imaga9bcpzn2ywhv.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
Nacson,4.3,0,0,₹12990,₹25990,Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jws547k0/television/n/h/w/nacson-ns32w80-original-imafhe4g6fyezvyq.jpeg?q=70,,
LumX,3.9,0,0,₹7549,₹17900,HD Ready 1366X768 Pixels,20W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/w/v/u/24za452-lumx-original-imag59yeaqkyw4ca.jpeg?q=70,,
Lloyd,0,0,0,₹59974,₹89990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3khsi80/television/k/7/2/55us850c-lloyd-original-imagezfhgequwr7z.jpeg?q=70,,
Adsun,3.8,6742,930,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
SAMSUNG,4.1,0,0,₹92500,0,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Full HD 1920 x 1080 Pixels,20 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/television/e/y/h/samsung-49k5570-original-imaehfq34xfzadns.jpeg?q=70,,
LG,3.3,0,0,₹100500,₹189990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,40 rms Speaker Output,120 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l071d3k0/television/s/k/f/-original-imagcf7fycapv2cg.jpeg?q=70,,
VG,0,0,0,₹18990,₹26000,HD Ready 1366 X 768 Pixels,8W X2 Audio Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 + 2 Year,https://rukminim1.flixcart.com/image/312/312/krme93k0/television/i/w/6/98cm-39-led-tv-98cm-39-led-tv-vg-original-imag5dbdrgcmuzja.jpeg?q=70,,
Croma,4.2,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
SAMSUNG,3.8,0,0,₹25900,0,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year Comprehensive Warranty and 1 Year Additional Warranty on Panel,https://rukminim1.flixcart.com/image/312/312/jefzonk0/television/n/y/v/samsung-ua32m4010drlxl-original-imaf2rccjn5bx7tu.jpeg?q=70,,
Lloyd,0,0,0,₹55990,₹60990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3khsi80/television/r/y/v/43fs550c-lloyd-original-imagezfhktf5vb3p.jpeg?q=70,,
Akai,0,0,0,₹55947,₹99990,Ultra HD (4K) 1920 x 1080 Pixels,10W x 2 Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year Standard Warranty Provided By The Manufacturer From Date Of Purchase,https://rukminim1.flixcart.com/image/312/312/kgiaykw0/television/y/6/h/akai-akai-140-cm-55-inches-4k-ultra-hd-qled-smart-led-tv-aklt55u-original-imafwq3jnrtmmc6y.jpeg?q=70,,
Adsun,3.8,6742,930,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
HUIDI,4,4864,558,₹7699,₹17599,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/ksez24w0/television/s/l/h/hd6fn-huidi-original-imag5znd5asrurfg.jpeg?q=70,,
MOTOROLA,4.3,20879,3410,₹32999,₹47999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840×2160 Pixels,44 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/i/g/b/43uhdadmrs3p-motorola-original-imag78szkrf3za6b.jpeg?q=70,,
Croma,3.3,0,0,₹27990,₹60000,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3ahpjk0/television/v/c/a/crel050usa024601-croma-original-imagefznhnvn3xch.jpeg?q=70,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,,
Thomson,4.4,67598,14655,₹20000,₹25999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kj0bp8w0-0/television/m/t/3/43path0009-thomson-original-imafyz3fxnephnkm.jpeg?q=70,,
MOTOROLA,4.3,20879,3410,₹41999,₹54999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kingqkw0/television/w/b/y/motorola-43sauhdmq-original-imafydykpnw3hzgv.jpeg?q=70,,
SONY,5,0,0,₹469999,₹529900,Netflix|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,98 W Speaker Output,100 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jpcxrww0/television/x/m/c/sony-kd-65a9f-original-imafbcdfewe32s7u.jpeg?q=70,,
Adsun,3.8,6742,930,₹6199,₹12999,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,1 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/i/m/a-2400n-adsun-original-imag5ecpqjfzews3.jpeg?q=70,,
acer,4.4,5449,897,₹34999,₹54990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l0mr7gw0/television/p/w/j/-original-imagccy3hf4kbava.jpeg?q=70,,
Croma,0,0,0,₹17994,₹40000,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/television/g/e/v/croma-el7345-original-imafrh32c6gygf8f.jpeg?q=70,,
Vu,4.4,2878,411,₹45999,₹85000,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,100 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kxaq7ww0/television/l/z/7/-original-imag9sf4gw2byyh9.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
acer,4.4,5449,897,₹29999,₹44990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l0mr7gw0/television/l/w/m/-original-imagccy4hg6gghxn.jpeg?q=70,,
SAMSUNG,4.3,0,0,₹125900,0,Operating System: Tizen,Ultra HD (4K) 3840x2160 Pixels,20 W Speaker Output,200 Hz Refresh Rate,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/television/s/4/y/samsung-43ku6000-original-imaehfqfzhnye8bp.jpeg?q=70,,
SAMSUNG,4.3,43685,5448,₹14499,₹22500,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Tizen,HD Ready 1366 x 768 Pixels,10 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k0vbgy80pkrrdj/television-refurbished/k/3/g/a-ua32n4305arxxl-samsung-original-imafgxd4tzf7d8fn.jpeg?q=70,,
Adsun,3.8,6575,904,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
TCL,3.5,0,0,₹12999,₹22990,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,LED Panel,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/television/w/f/4/-original-imagdvsyye4ud36q.jpeg?q=70,,
Croma,0,0,0,₹43994,₹75000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: FireTv OS 7,Ultra HD (4K) 3840 x 2160 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l0cr4i80/television/x/i/v/-original-imagc5yfgsnshaej.jpeg?q=70,,
Sansui,4,0,0,₹13499,₹20990,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/television/r/u/b/jsw32skhd-sansui-original-imag6mzjmn5zdscc.jpeg?q=70,,
Croma,4.2,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
SAMSUNG,4,0,0,₹14990,₹23484,HD Ready 1366 x 768 Pixels,10 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,A+ Panel,https://rukminim1.flixcart.com/image/312/312/jzhb24w0pkrrdj/television-refurbished/h/3/2/b-ua32n4310arxxl-ua32n4310arlxl-samsung-original-imafa8ykhc65byjh.jpeg?q=70,,
Vu,4.4,23628,4873,₹16012,₹26500,Full HD 1920 x 1080 Pixels,7 + 7 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade,https://rukminim1.flixcart.com/image/312/312/k8et4sw0/television/q/h/8/vu-h40d321-original-imafqfjry9mfz2fu.jpeg?q=70,,
Micromax,4.2,3790,602,₹11999,₹22990,Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jvtujrk0/television/v/9/m/micromax-32-canvas-3-original-imafggs9ywqtyymb.jpeg?q=70,,
Adsun,3.8,6575,904,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
LumX,4.4,0,0,₹8999,₹23900,HD Ready 1366X768P Pixels,24w Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/w/v/u/24za452-lumx-original-imag59yeaqkyw4ca.jpeg?q=70,,
